Mummy's hands,500g
Mummy's legs,500g
Mummy's feet,500g
Ankou mask,500g
Ankou top,500g
Ankou gloves,500g
Ankou's leggings,500g
Ankou socks,500g
Bowl wig,100g
Arceuus hood,100g
Hosidius hood,100g
Lovakengj hood,100g
Piscarilius hood,100g
Shayzien hood,100g
Hood of darkness,1lb
Robe top of darkness,6lb
Gloves of darkness,1lb
Robe bottom of darkness,4lb
Boots of darkness,1lb
Dragon defender ornament kit,500g
Dragon platebody ornament kit,500g
Dragon kiteshield ornament kit,500g
Dragon Platebody (g),25lb
Dragon kiteshield (g),15lb
Anguish ornament kit,500g
Scroll sack,435g
3rd Age Druidic robe top,1500g
3rd Age Druidic Robe Bottoms,1500g
3rd Age Druidic staff,2000g
3rd Age Druidic cloak,400g
Tormented ornament kit,500g
Ancient cloak,3g
Ancient mitre,300g
Armadyl mitre,300g
Armadyl cloak,400g
Bandos mitre,300g
Bandos cloak,400g
Mithril platebody (g),22lb
Mithril platelegs (g),17lb
Mithril kiteshield (g),10lb
Mithril full helm (g),5lb
Mithril plateskirt (g),16lb
Mithril platebody (t),19lb
Mithril platelegs (t),17lb
Mithril kiteshield (t),10lb
Mithril full helm (t),5lb
Mithril plateskirt (t),16lb
White headband,40g
Blue headband,40g
Gold headband,40g
Pink headband,40g
Green headband,40g
Pink boater,10g
Purple boater,10g
White boater,10g
Pink elegant shirt,100g
Pink elegant legs,100g
Crier hat,300g
Crier coat,1g
Crier bell,1lb
Pink elegant blouse,100g
Pink elegant skirt,100g
Gold elegant blouse,100g
Gold elegant skirt,100g
Gold elegant shirt,100g
Gold elegant legs,100g
Leprechaun Hat,5lb
Black Leprechaun Hat,5lb
Cat mask,5lb
Adamant cane,4lb
Penguin mask,4lb
Holy sandals,500g
Adamant helm (H1),7lb
Adamant helm (H2),7lb
Adamant helm (H3),7lb
Adamant helm (H4),7lb
Adamant helm (H5),7lb
Strength Amulet (t),10g
Black elegant shirt,1kg
Black elegant legs,1kg
Purple elegant shirt,1kg
Purple elegant legs,1kg
White elegant blouse,1kg
White elegant skirt,1kg
Purple elegant blouse,1kg
Purple elegant skirt,1kg
Saradomin cloak,400g
Guthix cloak,400g
Zamorak cloak,400g
Saradomin mitre,300g
Guthix mitre,300g
Zamorak mitre,300g
Red boater,10g
Orange boater,10g
Green boater,10g
Blue boater,10g
Black boater,10g
Adamant shield (h1),13lb
Adamant shield (h2),13lb
Adamant shield (h3),13lb
Adamant shield (h4),13lb
Adamant shield (h5),13lb
Green d'hide body (g),15lb
Green d'hide body (t),15lb
Green d'hide chaps (g),12lb
Green d'hide chaps (t),12lb
Ranger boots,10oz
Wizard boots,10oz
Adamant Platebody (t),25lb
Adamant platelegs (t),23lb
Adamant Plateskirt (t),23lb
Adamant kiteshield (t),13lb
Adamant full helm (t),7lb
Adamant Platebody (g),25lb
Adamant platelegs (g),23lb
Adamant Plateskirt (g),23lb
Adamant kiteshield (g),13lb
Adamant full helm (g),7lb
Red headband,40g
Black headband,40g
Brown headband,40g
Clueless scroll,1kg
Arceuus banner,5lb
Hosidius banner,5lb
Lovakengj banner,5lb
piscarilius banner,5lb
Shayzien banner,5lb
Black Unicorn mask,100g
White Unicorn mask,100g
Cabbage round shield,10lb
Gnomish firelighter,35g
Gnomish firelighter,35g
Spiked Manacles,3kg
Adamant Platebody (h1),25lb
Adamant Platebody (h2),25lb
Adamant Platebody (h3),25lb
Adamant Platebody (h4),25lb
Adamant Platebody (h5),25lb
Wolf mask,5lb
Wolf cloak,1lb
Climbing Boots (g),12oz
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (easy),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (medium),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (hard),5kg
Casket (elite),5kg
Casket (elite),5kg
Casket (elite),5kg
Casket (elite),5kg
Casket (elite),5kg
Sextant,200g
Watch,100g
Chart,10g
Reward casket (master),5kg
Reward casket (elite),5kg
Reward casket (hard),5kg
Reward casket (medium),5kg
Reward casket (easy),5kg
Reward casket (beginner),5kg
Rune Platebody (t),22lb
Rune platelegs (t),20lb
Rune Plateskirt (t),20lb
Rune full helm (t),6lb
Rune kiteshield (t),12lb
Rune Platebody (g),22lb
Rune platelegs (g),20lb
Rune Plateskirt (g),20lb
Rune full helm (g),6lb
Rune kiteshield (g),12lb
Zamorak platebody,22lb
Zamorak platelegs,20lb
Zamorak plateskirt,20lb
Zamorak full helm,6lb
Zamorak kiteshield,12lb
Saradomin platebody,22lb
Saradomin platelegs,20lb
Saradomin plateskirt,20lb
Saradomin full helm,6lb
Saradomin kiteshield,12lb
Guthix platebody,22lb
Guthix platelegs,20lb
Guthix plateskirt,20lb
Guthix full helm,6lb
Guthix kiteshield,12lb
Bandos platebody,22lb
Bandos platelegs,20lb
Bandos plateskirt,20lb
Bandos full helm,6lb
Bandos kiteshield,12lb
Armadyl platebody,22lb
Armadyl platelegs,20lb
Armadyl plateskirt,20lb
Armadyl full helm,6lb
Armadyl kiteshield,12lb
Ancient platebody,22lb
Ancient platelegs,20lb
Ancient plateskirt,20lb
Ancient full helm,6lb
Ancient kiteshield,12lb
Gilded platebody,22lb
Gilded platelegs,20lb
Gilded plateskirt,20lb
Gilded full helm,6lb
Gilded kiteshield,12lb
Gilded scimitar,4lb
Gilded boots,3lb
Rune helm (H1),6lb
Rune helm (H2),6lb
Rune helm (H3),6lb
Rune helm (H4),6lb
Rune helm (H5),6lb
Rune shield (h1),12lb
Rune shield (h2),12lb
Rune shield (h3),12lb
Rune shield (h4),12lb
Rune shield (h5),12lb
Gilded med helm,4lb
Gilded ChainBody,15lb
Gilded sq shield,8lb
Gilded 2h sword,8lb
Gilded spear,5lb
Gilded hasta,5lb
Mimic,5kg
Ring of 3rd Age,5g
Light box,100g
Puzzle box (master),100g
Puzzle box (master),100g
Puzzle box (master),100g
Puzzle box (master),100g
Pipe Section,3g
Lumber Patch,3g
Scrapey Tree Logs,3g
Blue flowers,3g
Red flowers,3g
Rum,3g
Rum,3g
Monkey,3g
Blue Monkey,3g
Blue Monkey,3g
Blue Monkey,3g
Red Monkey,3g
Red Monkey,3g
Red Monkey,3g
Pirate Bandana,3g
Pirate Hat,3g
Pieces of eight,3g
Blue Naval Shirt,3g
Green Naval shirt,3g
Red Naval shirt,3g
Brown Naval shirt,3g
Black Naval shirt,3g
Purple Naval shirt,3g
Grey Naval shirt,3g
Blue Tricorn hat,3g
Green Tricorn hat,3g
Red Tricorn hat,3g
Brown Tricorn hat,3g
Black Tricorn hat,3g
Purple Tricorn hat,3g
Grey Tricorn hat,3g
Cutthroat Flag,5lb
Guilded Smile Flag,5lb
Bronze Fist Flag,5lb
Lucky Shot Flag,5lb
Treasure Flag,5lb
Phasmatys Flag,5lb
Bowl of red water,3g
Bowl of blue water,3g
Bitternut,3g
Scrapey Bark,3g
Bridge section,3g
Sweetgrubs,3g
Bucket,3g
Torch,3g
The Stuff,1g
Brewin' Guide,1g
Brewin' Guide,1g
Blue Navy slacks,3g
Green Navy slacks,3g
Red Navy slacks,3g
Brown Navy slacks,3g
Black Navy slacks,3g
Purple Navy slacks,3g
Grey Navy slacks,3g
Iron ore fragment,1lb
Silver ore fragment,1lb
Coal fragment,1lb
Gold ore fragment,1lb
Mithril ore fragment,1lb
Adamantite ore fragment,1lb
Runite ore fragment,1lb
Heat-proof vessel,4kg
Large rock,6lb
Volcanic mine teleport,1g
Ash covered tome,5g
Desert goat horn,1lb
Goat horn dust,1lb
Dragon 2h sword,8lb
Pet Chaos Elemental,15g
Elysian spirit shield,2kg
Elysian sigil,3kg
Spectral spirit shield,2kg
Spectral sigil,3kg
Arcane spirit shield,2kg
Arcane sigil,3kg
Spirit shield,2kg
Blessed spirit shield,2kg
Holy elixir,2kg
Giant key,15g
Hill giant club,8lb
Pet cat,1500g
Pet cat,1500g
Pet cat,1500g
Pet cat,1500g
Pet cat,1500g
Pet cat,1500g
Hell cat,1500g
Pet kitten,750g
Pet kitten,750g
Pet kitten,750g
Pet kitten,750g
Pet kitten,750g
Pet kitten,750g
Hell-kitten,750g
Lazy cat,750g
Lazy cat,750g
Lazy cat,750g
Lazy cat,750g
Lazy cat,750g
Lazy cat,750g
Lazy hell cat,750g
Pet cat,2500g
Pet cat,2500g
Pet cat,2500g
Pet cat,2500g
Pet cat,2500g
Pet cat,2500g
Overgrown hellcat,2500g
Wily cat,750g
Wily cat,750g
Wily cat,750g
Wily cat,750g
Wily cat,750g
Wily cat,750g
Wily hellcat,750g
Mossy key,1g
Icy key,1g
Molten key,1g
Bryophyta's Essence,1g
Mole claw,1g
Mole skin,1g
Old man's message,70g
Strange book,70g
Book of folklore,70g
Blue Partyhat,2oz
Pet Dagannoth Supreme,15g
Pet Dagannoth Prime,15g
Pet Dagannoth Rex,15g
Pet Penance Queen,15g
Pet Kree'arra,15g
Pet General Graardor,15g
Pet Zilyana,15g
Pet K'ril Tsutsaroth,15g
Baby Mole,15g
Prince Black Dragon,15g
Kalphite Princess,15g
Kalphite Princess,15g
Pet Smoke Devil,15g
Pet Smoke Devil,15g
Pet Kraken,15g
Pet dark core,15g
Pet Corporeal Critter,15g
Pet Snakeling,15g
Pet Snakeling,15g
Pet Snakeling,15g
Chompy chick,15g
Venenatis spiderling,15g
Callisto cub,15g
Vet'ion Jr.,15g
Vet'ion Jr.,15g
Scorpia's offspring,15g
TzRek-Jad,15g
Abyssal orphan,15g
Hellpuppy,15g
Bloodhound,15g
Heron,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Rock golem,15g
Beaver,15g
Baby chinchompa,15g
Baby chinchompa,15g
Baby chinchompa,15g
Baby chinchompa,15g
Giant Squirrel,15g
Dark Squirrel,15g
Tangleroot,15g
Tangleroot,15g
Tangleroot,15g
Tangleroot,15g
Tangleroot,15g
Tangleroot,15g
Rocky,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Rift guardian,15g
Phoenix,15g
Phoenix,15g
Phoenix,15g
Phoenix,15g
Phoenix,15g
Olmlet,15g
Skotos,15g
Jal-Nib-Rek,15g
TzRek-Zuk,15g
Herbi,15g
Noon,15g
Midnight,15g
Vorki,15g
Puppadile,15g
Tektiny,15g
Enraged Tektiny,15g
Vanguard,15g
Vasa Minirio,15g
Vespina,15g
Flying Vespina,15g
Lil' Zik,15g
Ikkle Hydra,15g
Ikkle Hydra,15g
Ikkle Hydra,15g
Ikkle Hydra,15g
Sraracha,15g
Youngllef,15g
Corrupted Youngllef,15g
Smolcano,15g
Little Nightmare,15g
Yin Yang Amulet,1g
Tanzanite fang,350g
Toxic blowpipe (empty),300g
Toxic blowpipe,500g
Serpentine visage,1000g
Serpentine helm (uncharged),900g
Serpentine helm,900g
Tanzanite helm (uncharged),900g
Tanzanite helm,900g
Magma helm (uncharged),900g
Magma helm,900g
Tanzanite mutagen,50g
Magma mutagen,50g
Magic fang,300g
Zulrah's scales,0 (none defined)
Ohn's diary,16oz
Jar of Swamp,20g
Zul-Andra teleport,1g
Sacred eel,600g
Brass_Key,10g
Tooth half of key,5g
Loop half of key,5g
Crystal Key,10g
Muddy Key,10g
Sinister Key,10g
Coins,2g
Platinum token,0g
White Apron,1lb
Red cape,1lb
Brass Necklace,10g
Blue Skirt,2lb
Pink Skirt,2lb
Black Skirt,2lb
Wizard Hat,1lb
Black cape,1lb
Blue cape,1lb
Yellow cape,1lb
Right eye patch,6g
Left eye patch,6g
Double eye patch,6g
Green cape,1lb
Purple cape,1lb
Orange cape,1lb
Zamorak monk bottom,2lb
Zamorak monk top,2lb
Bunny Ears,8oz
Red Partyhat,2oz
Yellow Partyhat,2oz
Blue Partyhat,2oz
Green Partyhat,2oz
Purple Partyhat,2oz
White Partyhat,2oz
Black Partyhat,2oz
Rainbow Partyhat,2oz
Santa Hat,4oz
Cape of Legends,4lb
Green Halloween Mask,12oz
Blue Halloween Mask,12oz
Red Halloween Mask,12oz
Black H'ween Mask,12oz
Worm,3g
Throwing rope,2lb
Knife,1lb
Bear fur,3kg
Fur,3kg
Silk,1kg
Rope,3lb
Flier,15g
Flier,15g
Grey wolf fur,3kg
Christmas cracker,200g
Skull,80g
Tile,70g
Cooking pot,1g
Disk of Returning,1lb
Brown toy horsey,50g
White toy horsey,50g
Black toy horsey,50g
Grey toy horsey,50g
Bronze ChainBody,15lb
Iron ChainBody,15lb
Steel ChainBody,15lb
Black ChainBody,15lb
Mithril ChainBody,13lb
Adamant Chainbody,17lb
Rune ChainBody,15lb
Dragon ChainBody,15lb
Bronze PlateBody,22lb
Iron PlateBody,22lb
Steel PlateBody,22lb
Mithril PlateBody,19lb
Adamant PlateBody,25lb
Black PlateBody,22lb
Rune PlateBody,22lb
Dragon Platebody,25lb
Leather Body,6lb
Hardleather Body,8lb
Studded Body,12lb
Green d'hide Body,15lb
Blue d'hide Body,15lb
Red d'hide Body,15lb
Black d'hide Body,15lb
Bronze boots,3lb
Iron boots,3lb
Steel boots,3lb
Black boots,3lb
Mithril boots,3lb
Adamant boots,3lb
Rune boots,3lb
Granite helm,10lb
Granite body,50lb
Granite legs,35lb
Iron med helm,4lb
Bronze med helm,4lb
Steel med helm,4lb
Mithril med helm,3lb
Adamant med helm,5lb
Rune med helm,4lb
Dragon med helm,3lb
Black med helm,4lb
Iron full helm,6lb
Bronze full helm,6lb
Steel full helm,6lb
Mithril full helm,5lb
Adamant full helm,7lb
Rune full helm,6lb
Black full helm,6lb
Leather cowl,2lb
Coif,2lb
Iron platelegs,20lb
Steel platelegs,20lb
Mithril platelegs,17lb
Adamant platelegs,23lb
Bronze platelegs,20lb
Black platelegs,20lb
Rune platelegs,20lb
Dragon platelegs,20lb
Iron plateskirt,18lb
Steel plateskirt,18lb
Mithril plateskirt,16lb
Bronze plateskirt,18lb
Black plateskirt,18lb
Adamant plateskirt,20lb
Rune plateskirt,18lb
Dragon plateskirt,20lb
Leather chaps,6lb
Studded chaps,10lb
Green d'hide chaps,12lb
Blue d'hide chaps,12lb
Red d'hide chaps,12lb
Black d'hide chaps,12lb
Leather gloves,8oz
Leather boots,12oz
Leather vambraces,8oz
Green d'hide vambraces,10oz
Blue d'hide vambraces,10oz
Red d'hide vambraces,10oz
Black d'hide vambraces,10oz
Mystic hat,1lb
Mystic robe top,6lb
Mystic robe bottom,4lb
Mystic gloves,1lb
Mystic boots,1lb
Mystic hat (dark),1lb
Mystic robe top (dark),6lb
Mystic robe bottom (dark),4lb
Mystic gloves (dark),1lb
Mystic boots (dark),1lb
Mystic hat (light),1lb
Mystic robe top (light),6lb
Mystic robe bottom (light),4lb
Mystic gloves (light),1lb
Mystic boots (light),1lb
Mystic hat (dusk),1lb
Mystic robe top (dusk),6lb
Mystic robe bottom (dusk),4lb
Mystic gloves (dusk),1lb
Mystic boots (dusk),1lb
Wooden shield,5lb
Bronze sq shield,8lb
Iron sq shield,8lb
Steel sq shield,8lb
Black sq shield,8lb
Mithril sq shield,7lb
Adamant sq shield,9lb
Rune sq shield,8lb
Dragon sq shield,7lb
Bronze kiteshield,12lb
Iron kiteshield,12lb
Steel kiteshield,12lb
Black kiteshield,12lb
Mithril kiteshield,10lb
Adamant kiteshield,13lb
Rune kiteshield,12lb
Dragon kiteshield,15lb
Granite shield,15lb
Runefest Shield,1lb
Splitbark helm,2lb
Splitbark body,10lb
Splitbark legs,8lb
Splitbark gauntlets,2lb
Splitbark boots,2lb
Teleport Card,20g
Chronicle,1kg
Oculus Orb,1g
Damaged book,1kg
Holy Book,1kg
Damaged book,1kg
Unholy Book,1kg
Damaged book,1kg
Book of Balance,1kg
Damaged book,1kg
Book of War,1kg
Damaged book,1kg
Book of Law,1kg
Damaged book,1kg
Book of Darkness,1kg
Saradomin page 1,5g
Saradomin page 2,5g
Saradomin page 3,5g
Saradomin page 4,5g
Zamorak page 1,5g
Zamorak page 2,5g
Zamorak page 3,5g
Zamorak page 4,5g
Guthix page 1,5g
Guthix page 2,5g
Guthix page 3,5g
Guthix page 4,5g
Bandos page 1,5g
Bandos page 2,5g
Bandos page 3,5g
Bandos page 4,5g
Armadyl page 1,5g
Armadyl page 2,5g
Armadyl page 3,5g
Armadyl page 4,5g
Ancient page 1,5g
Ancient page 2,5g
Ancient page 3,5g
Ancient page 4,5g
Bronze arrow,16g
Iron arrow,16g
Steel arrow,16g
Mithril arrow,14g
Adamant arrow,18g
Rune arrow,16g
Amethyst arrow,16g
Dragon arrow,16g
Bronze fire arrow (lit),16g
Bronze fire arrow,16g
Iron fire arrow,16g
Iron fire arrow (lit),16g
Steel fire arrow,16g
Steel fire arrow (lit),16g
Mithril fire arrow,14g
Mithril fire arrow (lit),14g
Adamant fire arrow,18g
Adamant fire arrow (lit),18g
Rune fire arrow,16g
Rune fire arrow (lit),16g
Amethyst fire arrow,16g
Amethyst fire arrow (lit),16g
Dragon fire arrow,16g
Dragon fire arrow (lit),16g
Bronze arrow(p),16g
Iron arrow(p),16g
Steel arrow(p),16g
Mithril arrow(p),14g
Adamant arrow(p),18g
Rune arrow(p),16g
Amethyst arrow(p),16g
Dragon arrow(p),16g
Bronze arrow(p+),16g
Iron arrow(p+),16g
Steel arrow(p+),16g
Mithril arrow(p+),14g
Adamant arrow(p+),18g
Rune arrow(p+),16g
Amethyst arrow(p+),16g
Dragon arrow(p+),16g
Bronze arrow(p++),16g
Iron arrow(p++),16g
Steel arrow(p++),16g
Mithril arrow(p++),14g
Adamant arrow(p++),18g
Rune arrow(p++),16g
Amethyst arrow(p++),16g
Dragon arrow(p++),16g
Bronze arrow,16g
Iron arrow,16g
Steel arrow,16g
Mithril arrow,14g
Adamant arrow,18g
Rune arrow,18g
Dragon arrow,16g
Bronze Bolts,18g
Barbed bolts,18g
Blurite Bolts,18g
Iron Bolts,18g
Steel Bolts,18g
Mithril Bolts,18g
Adamant Bolts,18g
Runite Bolts,18g
Dragon Bolts,18g
Silver Bolts,18g
Crossbow,8kg
Bronze crossbow,4kg
Blurite crossbow,4kg
Iron crossbow,4kg
Steel crossbow,5kg
Mith crossbow,5kg
Adamant crossbow,6kg
Rune crossbow,6kg
Dragon crossbow,6kg
Armadyl Crossbow,6kg
Bronze dart,10g
Iron dart,10g
Steel dart,10g
Black dart,10g
Mithril dart,8g
Adamant dart,12g
Rune dart,10g
Dragon dart,10g
Bronze dart(p),10g
Iron dart(p),10g
Steel dart(p),10g
Black dart(p),10g
Mithril dart(p),8g
Adamant dart(p),12g
Rune dart(p),10g
Dragon dart(p),10g
Poisoned dart(p),10g
Bronze dart tip,8g
Iron dart tip,8g
Steel dart tip,8g
Mithril dart tip,6g
Adamant dart tip,10g
Rune dart tip,8g
Dragon dart tip,8g
Bronze dart(p+),10g
Iron dart(p+),10g
Steel dart(p+),10g
Black dart(p+),10g
Mithril dart(p+),8g
Adamant dart(p+),12g
Rune dart(p+),10g
Dragon dart(p+),10g
Bronze dart(p++),10g
